customerID,Churn,Monthly,Contas_Diarias,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total
7126-RBHSD,No,78.9,2.6300000000000003,Male,0.0,Yes,No,3.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.6,89.05
7128-GGCNO,No,72.8,2.4266666666666667,Female,0.0,No,No,59.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.25,4949.1
7129-ACFOG,No,53.8,1.7933333333333332,Male,0.0,No,No,37.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,2313.8
7129-AZJDE,No,78.95,2.631666666666667,Female,1.0,No,No,7.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.95,493.65
7129-CAKJW,No,80.05,2.6683333333333334,Female,0.0,No,No,6.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),50.95,307.6
7130-CTCUS,No,54.55,1.8183333333333331,Female,0.0,No,No,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,129.15
7130-VTEWQ,Yes,75.75,2.525,Male,0.0,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65
7130-YXBRO,No,111.45,3.7150000000000003,Female,0.0,No,No,4.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.9,97.5
7131-ZQZNK,No,59.85,1.995,Male,0.0,Yes,Yes,46.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.0,3769.7
7133-VBDCG,Yes,79.85,2.6616666666666666,Female,1.0,No,No,64.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.2,4481
7134-HBPBS,No,108.1,3.603333333333333,Male,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.45,8375.05
7134-MJPDY,No,102.85,3.4283333333333332,Female,1.0,No,No,28.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.45,1867.6
7136-IHZJA,No,71.35,2.378333333333333,Female,0.0,Yes,No,9.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.75,769.1
7136-RVDTZ,Yes,45.25,1.5083333333333333,Male,0.0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.4,24.4
7137-NAXML,No,20.15,0.6716666666666666,Male,0.0,No,No,19.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,279.2
7137-RYLPP,Yes,85.7,2.856666666666667,Male,1.0,Yes,No,71.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.5,6707.15
7138-GIRSH,No,69.5,2.316666666666667,Male,0.0,No,No,2.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.8,92.45
7139-JZFVG,No,60.5,2.0166666666666666,Male,0.0,No,No,2.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.2,198.5
7140-ADSMJ,No,20.45,0.6816666666666666,Male,0.0,Yes,No,3.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,208.85
7142-HVGBG,Yes,103.0,3.433333333333333,Male,0.0,No,No,18.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),55.2,1058.1
7143-BQIBA,No,62.25,2.075,Male,0.0,Yes,No,3.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.15,99.75
7145-FEJWU,No,105.3,3.51,Female,0.0,Yes,Yes,2.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,30.25,63.75
7147-AYBAA,No,70.35,2.3449999999999998,Male,0.0,No,No,22.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.65,2415.95
7148-XZPHA,No,79.4,2.646666666666667,Female,0.0,Yes,No,9.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.45,853.1
7153-CHRBV,No,59.3,1.9766666666666666,Female,0.0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,123.8
7153-OANIO,Yes,69.95,2.3316666666666666,Male,1.0,Yes,No,17.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.5,1329.2
7156-MHUGY,Yes,90.5,3.0166666666666666,Male,0.0,No,No,20.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,1165.55
7156-MXBJE,No,85.1,2.8366666666666664,Male,0.0,Yes,Yes,4.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,155.35
7157-SMCFK,No,19.75,0.6583333333333333,Male,0.0,Yes,No,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.55,6404
7159-FVYPK,No,69.15,2.305,Male,0.0,Yes,No,44.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.8,3626.35
7159-NOKYQ,No,93.15,3.105,Female,0.0,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.9,273.2
7161-DFHUF,No,23.85,0.795,Female,0.0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),66.75,4760.3
7162-WPHPM,No,71.6,2.3866666666666663,Female,0.0,Yes,Yes,54.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.3,4965
7163-OCEQI,No,78.65,2.621666666666667,Female,0.0,Yes,No,18.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,74.8,1438.05
7164-BPTUT,No,89.55,2.985,Male,1.0,No,No,26.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,2404.1
7167-PCEYD,No,19.8,0.66,Female,0.0,No,No,3.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.55,161.45
7168-HDQHG,No,19.2,0.64,Male,0.0,No,No,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,541.5
7169-YWAMK,No,68.4,2.2800000000000002,Female,0.0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.8,6510.45
7173-TETGO,No,78.5,2.6166666666666667,Female,0.0,Yes,No,53.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.8,5809.75
7175-NTIXE,No,76.15,2.5383333333333336,Female,1.0,No,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71
7176-WIONM,No,49.85,1.6616666666666666,Male,0.0,Yes,No,18.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.55,878.35
7176-WRTNX,No,114.95,3.8316666666666666,Male,0.0,No,No,10.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.85,887.35
7180-PISOG,Yes,74.5,2.4833333333333334,Female,0.0,No,No,7.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.45,480.75
7181-BQYBV,Yes,102.45,3.415,Female,0.0,Yes,No,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.6,1134.25
7181-OQCUT,No,103.85,3.4616666666666664,Female,0.0,No,No,8.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,29.25,226.95
7182-OVLBJ,No,101.15,3.371666666666667,Male,0.0,Yes,No,33.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,3092
7184-LRUUR,No,65.25,2.175,Male,1.0,No,No,64.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65
7188-CBBBA,No,95.5,3.183333333333333,Male,0.0,No,No,9.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9,827.45
7190-XHTWJ,No,19.3,0.6433333333333333,Male,1.0,Yes,Yes,60.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.95,4859.1
7191-ADRGF,No,54.3,1.8099999999999998,Male,0.0,No,No,54.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1008.7
7196-LIWRH,No,19.55,0.6516666666666667,Female,0.0,Yes,Yes,46.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),90.95,4236.6
7197-VOJMM,No,69.2,2.3066666666666666,Female,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9
7198-GLXTC,Yes,79.0,2.6333333333333333,Male,0.0,No,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,116.6
7203-OYKCT,No,104.95,3.4983333333333335,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55
7205-BAIAD,No,20.6,0.6866666666666668,Male,0.0,No,No,1.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8
7206-GZCDC,Yes,69.25,2.308333333333333,Female,0.0,No,No,48.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),73.85,3581.4
7206-PQBBZ,No,70.2,2.3400000000000003,Male,0.0,Yes,Yes,45.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,4900.65
7207-RMRDB,Yes,105.5,3.5166666666666666,Female,0.0,Yes,No,37.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,717.5
7208-PSIHR,No,104.3,3.4766666666666666,Male,1.0,No,No,11.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.25,662.95
7209-JCUDS,Yes,94.9,3.1633333333333336,Male,0.0,Yes,Yes,55.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,5099.15
7216-EWTRS,Yes,100.8,3.36,Male,1.0,No,No,12.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.45,1200.15
7216-KAOID,No,19.5,0.65,Male,0.0,No,Yes,39.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.45,958.45
7217-JYHOQ,No,70.3,2.3433333333333333,Male,0.0,No,No,38.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.95,2657.55
7218-HKQFK,Yes,94.2,3.14,Female,0.0,No,No,15.0,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.65,994.55
7219-TLZHO,No,20.85,0.6950000000000001,Female,1.0,Yes,No,45.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.1,3861.45
7225-CBZPL,No,94.8,3.1599999999999997,Female,0.0,Yes,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1423.65
7225-IILWY,No,25.75,0.8583333333333333,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.35
7228-OMTPN,Yes,88.45,2.9483333333333333,Male,0.0,No,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.95,326.8
7228-PAQPD,No,59.1,1.97,Male,0.0,No,No,53.0,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,61.1,3357.9
7233-DRTRF,No,102.4,3.4133333333333336,Female,0.0,Yes,No,13.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.75,633.4
7233-IOQNP,No,34.0,1.1333333333333333,Male,1.0,Yes,Yes,71.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.9,5139.65
7233-PAHHL,No,84.0,2.8,Male,0.0,Yes,No,60.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.15,1505.9
7234-FECYN,Yes,101.35,3.378333333333333,Male,1.0,Yes,Yes,71.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.7,6179.35
7234-KMNRQ,No,19.0,0.6333333333333333,Female,0.0,Yes,Yes,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.8,255.55
7235-NXZCP,Yes,74.85,2.4949999999999997,Male,0.0,No,No,7.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.35,631.85
7239-HZZCX,Yes,19.75,0.6583333333333333,Male,1.0,No,No,50.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,4816.7
7240-ETPTR,Yes,48.75,1.625,Male,0.0,Yes,Yes,69.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,1796.55
7240-FQLHE,Yes,99.75,3.325,Female,1.0,No,No,49.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,4515.85
7241-AJHFS,No,87.65,2.921666666666667,Male,0.0,Yes,Yes,37.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.95,3415.25
7242-EDTYC,No,19.55,0.6516666666666667,Male,0.0,No,No,43.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.0,4211.55
7242-QZLXF,Yes,25.3,0.8433333333333334,Female,0.0,No,No,4.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,321.65
7243-LCGGZ,No,20.9,0.6966666666666667,Male,0.0,Yes,Yes,7.0,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,38.55,280
7244-KXYZN,No,20.45,0.6816666666666666,Male,0.0,No,No,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1252.85
7244-QWYHG,No,44.45,1.4816666666666667,Male,0.0,No,No,1.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,79.15
7245-JMTTQ,No,111.5,3.716666666666667,Female,1.0,Yes,No,8.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.65,633.3
7245-NIIWQ,No,69.85,2.328333333333333,Female,0.0,Yes,Yes,61.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.8,4616.05
7246-ZGQDF,No,54.5,1.8166666666666667,Female,0.0,No,Yes,2.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,51.55,106.2
7247-XOZPB,No,77.4,2.58,Female,0.0,Yes,No,46.0,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.1,3168
7248-VZQLC,Yes,85.2,2.8400000000000003,Female,0.0,Yes,Yes,64.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.05,1559.15
7249-WBIYX,Yes,85.6,2.853333333333333,Female,1.0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.85,6697.35
7250-EQKIY,Yes,50.45,1.6816666666666669,Male,1.0,Yes,No,16.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,1178.25
7251-LJBQN,No,103.75,3.4583333333333335,Male,0.0,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,84.65
7251-XFOIL,No,89.2,2.9733333333333336,Male,0.0,No,No,25.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.75,1729.35
7252-NTGSS,No,45.15,1.505,Female,0.0,No,No,64.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),86.4,5442.05
7253-UVNDW,Yes,54.35,1.8116666666666668,Male,0.0,Yes,Yes,24.0,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),56.25,1454.25
7254-IQWOZ,Yes,69.65,2.3216666666666668,Male,0.0,Yes,No,14.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.1,1235.55
7255-SSFBC,No,112.25,3.7416666666666667,Female,1.0,No,No,15.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),89.0,1288.3
7266-GSSJX,No,20.45,0.6816666666666666,Male,0.0,No,No,9.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.4,418.8
7267-FRMJW,No,20.1,0.67,Male,1.0,No,No,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1356.3
7268-IGMFD,No,93.9,3.1300000000000003,Male,1.0,Yes,No,50.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.05,5163.3
7268-WNTCP,No,20.45,0.6816666666666666,Female,0.0,No,No,12.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1017.35
7269-JISCY,No,45.05,1.5016666666666665,Female,0.0,Yes,No,19.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.2,1441.1
7270-BDIOA,Yes,90.0,3.0,Female,0.0,No,No,69.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.5,7455.45
7271-AJDTL,No,94.45,3.1483333333333334,Female,0.0,Yes,Yes,66.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.45,4508.65
7272-QDCKA,No,100.2,3.3400000000000003,Female,0.0,Yes,Yes,5.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.8,220.45
7273-TEFQD,Yes,41.15,1.3716666666666666,Male,0.0,No,Yes,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58.3
7274-CGTOD,No,43.7,1.4566666666666668,Male,1.0,No,No,69.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),74.1,5031
7274-RTAPZ,Yes,90.55,3.018333333333333,Male,0.0,No,No,12.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1148.1
7277-KAMWT,No,20.0,0.6666666666666666,Male,0.0,No,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,68.35
7277-OZCGZ,No,89.05,2.9683333333333333,Male,0.0,Yes,Yes,17.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.15,412.6
7278-CKDNC,No,80.5,2.683333333333333,Male,1.0,Yes,No,57.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.85,4925.35
7279-BUYWN,Yes,113.2,3.7733333333333334,Male,0.0,No,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,265.45
7279-NMVJC,No,19.9,0.6633333333333333,Male,1.0,No,No,24.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,1712.7
7284-BUYEC,No,50.95,1.6983333333333335,Male,1.0,No,No,63.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.4,7031.45
7284-ZZLOH,No,53.3,1.7766666666666666,Female,0.0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.15,25.15
7285-KLOTR,No,78.85,2.628333333333333,Female,0.0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15
7291-CDTMJ,No,19.65,0.6549999999999999,Male,0.0,No,No,36.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,65.4,2498.4
7293-LSCDV,No,19.25,0.6416666666666667,Male,0.0,No,No,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,358.5
7294-TMAOP,Yes,90.55,3.018333333333333,Male,0.0,Yes,Yes,58.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.05,6004.85
7295-JOMMD,Yes,98.1,3.27,Female,0.0,No,No,5.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.25,512.45
7296-PIXQY,No,70.2,2.3400000000000003,Female,0.0,Yes,Yes,63.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.55,6215.35
7297-DVYGA,No,19.85,0.6616666666666667,Male,0.0,Yes,Yes,50.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.25,5431.4
7298-IZWLY,No,19.4,0.6466666666666666,Male,0.0,Yes,Yes,6.0,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.3,324.25
7299-GNVPL,No,84.4,2.8133333333333335,Female,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,19.5
7301-ABVAD,No,86.6,2.8866666666666663,Male,0.0,Yes,No,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,520.55
7302-ZHMHP,No,19.15,0.6383333333333333,Female,0.0,Yes,No,6.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,323.45
7305-ZWMAJ,No,20.7,0.69,Male,0.0,Yes,Yes,67.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.8,1411.9
7306-YDSOI,No,59.75,1.9916666666666667,Female,0.0,No,No,70.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45
7310-EGVHZ,No,20.2,0.6733333333333333,Female,0.0,No,Yes,48.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,936.7
7311-MQJCH,No,19.55,0.6516666666666667,Female,0.0,No,No,16.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7
7312-XSBAT,No,49.75,1.6583333333333334,Female,0.0,No,No,13.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,886.7
7314-OXENN,Yes,82.0,2.7333333333333334,Male,0.0,No,No,5.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6,415.55
7315-WYOAW,No,100.75,3.3583333333333334,Female,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),79.05,5730.7
7317-GGVPB,Yes,108.6,3.6199999999999997,Female,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.15,7998.8
7318-EIVKO,No,59.25,1.975,Male,0.0,No,No,24.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.85,2001
7319-VENRZ,No,64.3,2.143333333333333,Male,0.0,No,No,1.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.3,45.3
7319-ZNRTR,No,19.6,0.6533333333333334,Female,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8672.45
7321-KKSDU,No,20.5,0.6833333333333333,Female,0.0,Yes,No,68.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.7,5711.05
7321-PKUYW,Yes,90.15,3.0050000000000003,Female,0.0,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.9,147.15
7321-VGNKU,No,70.35,2.3449999999999998,Male,0.0,No,Yes,62.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,104.05,6590.5
7321-ZNSLA,No,40.55,1.3516666666666666,Female,0.0,Yes,Yes,41.0,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,3187.65
7322-OCWHC,No,93.05,3.1016666666666666,Female,1.0,Yes,Yes,46.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.2,4972.1
7325-ENZFI,No,40.3,1.3433333333333333,Male,1.0,No,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,231.8
